ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
10,The product shall allow a player to position ships horizontally on their grid.,F,"['product', 'shall', 'allow', 'player', 'position', 'ship', 'horizontally', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'horizontally', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'horizontally', 'grid']",0
10,The product shall allow the player to position ships vertically on their grid.,F,"['product', 'shall', 'allow', 'player', 'position', 'ship', 'vertically', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'vertically', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'vertically', 'grid']",0
10,The product shall allow the player to position ships diagonally on their grid,F,"['product', 'shall', 'allow', 'player', 'position', 'ship', 'diagonally', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'diagonally', 'grid']","['product', 'shall', 'allow', 'player', 'position', 'ship', 'diagonally', 'grid']",0
10,The product shall prevent the player from overlapping ships on their grid.,F,"['product', 'shall', 'prevent', 'player', 'overlap', 'ship', 'grid']","['product', 'shall', 'prevent', 'player', 'overlap', 'ship', 'grid']","['product', 'shall', 'prevent', 'player', 'overlap', 'ship', 'grid']",0
10, When both players have positioned their 5 ships on their defensive grids  the product shall define the status of each player for the first turn.,F,"['player', 'position', 'ship', 'defensive', 'grid', 'product', 'shall', 'define', 'status', 'player', 'turn']","['player', 'position', 'ship', 'defensive_grid', 'product', 'shall', 'define', 'status', 'player', 'turn']","['player', 'position', 'ship', 'defensive_grid', 'product', 'shall', 'define', 'status', 'player', 'turn']",0
10, For each turn  the product shall identify one player as offensive status and one player as defensive status.,F,"['turn', 'product', 'shall', 'identify', 'player', 'offensive', 'status', 'player', 'defensive', 'status']","['turn', 'product', 'shall', 'identify', 'player', 'offensive', 'status', 'player', 'defensive', 'status']","['turn', 'product', 'shall', 'identify', 'player', 'offensive', 'status', 'player', 'defensive', 'status']",0
10, The product shall maintain the status of each player for a turn  either offensive or defensive.,F,"['product', 'shall', 'maintain', 'status', 'player', 'turn', 'offensive', 'defensive']","['product', 'shall', 'maintain', 'status', 'player', 'turn', 'offensive', 'defensive']","['product', 'shall', 'maintain', 'status', 'player', 'turn', 'offensive', 'defensive']",0
10, At the start of each turn  the product shall notify each player of his or her status.,F,"['start', 'turn', 'product', 'shall', 'notify', 'player', 'status']","['start', 'turn', 'product', 'shall', 'notify', 'player', 'status']","['start', 'turn', 'product', 'shall', 'notify', 'player', 'status']",0
10, For each turn  the product shall allow the offensive player to define a shot.,F,"['turn', 'product', 'shall', 'allow', 'offensive', 'player', 'define', 'shoot']","['turn', 'product', 'shall', 'allow', 'offensive_player', 'define', 'shoot']","['turn', 'product', 'shall', 'allow', 'offensive_player', 'define', 'shoot']",0
10, For each shot  the product shall examine the defensive grid of the defensive player to determine whether the shot was a hit or miss.,F,"['shot', 'product', 'shall', 'examine', 'defensive', 'grid', 'defensive', 'player', 'determine', 'shot', 'hit', 'miss']","['shot', 'product', 'shall', 'examine', 'defensive_grid', 'defensive', 'player', 'determine', 'shot', 'hit', 'miss']","['shot', 'product', 'shall', 'examine', 'defensive_grid', 'defensive_player', 'determine', 'shot', 'hit', 'miss']",0
10, For each shot  the product shall notify the players whether the shot was a hit or miss.,F,"['shot', 'product', 'shall', 'notify', 'player', 'shot', 'hit', 'miss']","['shot', 'product', 'shall', 'notify', 'player', 'shot', 'hit', 'miss']","['shot', 'product', 'shall', 'notify', 'player', 'shot', 'hit', 'miss']",0
10, For each shot  the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.,F,"['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'defensive', 'grid', 'defensive', 'player']","['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'defensive_grid', 'defensive', 'player']","['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'defensive_grid', 'defensive_player']",0
10, For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.,F,"['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'offensive', 'grid', 'offensive', 'player']","['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'offensive', 'grid', 'offensive_player']","['shot', 'product', 'shall', 'mark', 'shot', 'hit', 'miss', 'offensive', 'grid', 'offensive_player']",0
10, When the hit results in sinking a ship  the product shall notify the players that the ship was sunk.,F,"['hit', 'result', 'sink', 'ship', 'product', 'shall', 'notify', 'player', 'ship', 'sink']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'notify', 'player', 'ship', 'sink']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'notify', 'player', 'ship', 'sink']",0
10, When the hit results in sinking a ship  the product shall mark the ship as sunk on the defensive grid of the defensive player.,F,"['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'defensive', 'grid', 'defensive', 'player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'defensive_grid', 'defensive', 'player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'defensive_grid', 'defensive_player']",0
10, When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,F,"['hit', 'result', 'sink', 'ship', 'product', 'shall', 'indicate', 'type', 'ship', 'sink', 'defensive', 'grid', 'defensive', 'player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'indicate', 'type', 'ship', 'sink', 'defensive_grid', 'defensive', 'player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'indicate', 'type', 'ship', 'sink', 'defensive_grid', 'defensive_player']",0
10, When the hit results in sinking a ship  the product shall mark the ship as sunk on the offensive grid of the offensive player.,F,"['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'offensive', 'grid', 'offensive', 'player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'offensive', 'grid', 'offensive_player']","['hit', 'result', 'sink', 'ship', 'product', 'shall', 'mark', 'ship', 'sink', 'offensive', 'grid', 'offensive_player']",0
10, If the shot was marked as a hit  the product shall allow the offensive player to define a shot.,F,"['shot', 'mark', 'hit', 'product', 'shall', 'allow', 'offensive', 'player', 'define', 'shoot']","['shot', 'mark', 'hit', 'product', 'shall', 'allow', 'offensive_player', 'define', 'shoot']","['shot', 'mark', 'hit', 'product', 'shall', 'allow', 'offensive_player', 'define', 'shoot']",0
10, If the shot was marked as a miss  the product shall change the status of the offensive player to defensive,F,"['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'offensive', 'player', 'defensive']","['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'offensive_player', 'defensive']","['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'offensive_player', 'defensive']",0
10, If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,F,"['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'defensive', 'player', 'offensive']","['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'defensive', 'player', 'offensive']","['shot', 'mark', 'miss', 'product', 'shall', 'change', 'status', 'defensive_player', 'offensive']",0
10,The product shall continue to assign turns until the game is ended.,F,"['product', 'shall', 'continue', 'assign', 'turn', 'game', 'end']","['product', 'shall', 'continue', 'assign', 'turn', 'game_end']","['product', 'shall', 'continue', 'assign', 'turn', 'game_end']",0
10, The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player’s ships  which had not been previously marked as sunk.,F,"['product', 'shall', 'end', 'game', 'hit', 'offensive', 'player', 'result', 'sink', 'defensive', 'player', 'ship', 'previously', 'mark', 'sunk']","['product', 'shall', 'end', 'game', 'hit', 'offensive_player', 'result', 'sink', 'defensive', 'player', 'ship', 'previously', 'mark', 'sunk']","['product', 'shall', 'end', 'game', 'hit', 'offensive_player', 'result', 'sink', 'defensive_player', 'ship', 'previously', 'mark', 'sunk']",0
10,The product shall allow a player to end a game at any time during the game.,F,"['product', 'shall', 'allow', 'player', 'end', 'game', 'time', 'game']","['product', 'shall', 'allow', 'player', 'end', 'game', 'time', 'game']","['product', 'shall', 'allow', 'player', 'end', 'game', 'time', 'game']",0
10, When a game is ended  the product shall notify the players that the game is ended.,F,"['game', 'end', 'product', 'shall', 'notify', 'player', 'game', 'end']","['game_end', 'product', 'shall', 'notify', 'player', 'game_end']","['game_end', 'product', 'shall', 'notify', 'player', 'game_end']",0
10, The notification of the game ending will include the reason the game is ended (i.e.  a player has won the game or a player has ended the game).,F,"['notification', 'game', 'ending', 'include', 'reason', 'game', 'end', 'player', 'win', 'game', 'player', 'end', 'game']","['notification', 'game', 'ending', 'include', 'reason', 'game_end', 'player', 'win', 'game', 'player', 'end', 'game']","['notification', 'game', 'ending', 'include', 'reason', 'game_end', 'player', 'win', 'game', 'player', 'end', 'game']",0
10, When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.,F,"['game', 'end', 'product', 'shall', 'allow', 'player', 'identify', 'available', 'player', 'list', 'player']","['game_end', 'product', 'shall', 'allow', 'player', 'identify', 'available', 'player', 'list_player']","['game_end', 'product', 'shall', 'allow', 'player', 'identify', 'available', 'player', 'list_player']",0
10, When a game is ended  the product shall allow each player to remove himself or herself from the list of players.,F,"['game', 'end', 'product', 'shall', 'allow', 'player', 'remove', 'list', 'player']","['game_end', 'product', 'shall', 'allow', 'player', 'remove', 'list_player']","['game_end', 'product', 'shall', 'allow', 'player', 'remove', 'list_player']",0
11,The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.,NF,"['system', 'shall', 'easy', 'use', 'caller', 'supervisor', 'caller', 'supervisor', 'able', 'accomplish', 'system', 'task', 'minute']","['system', 'shall', 'easy', 'use', 'caller', 'supervisor', 'caller', 'supervisor', 'able', 'accomplish', 'system', 'task', 'minute']","['system', 'shall', 'easy', 'use', 'caller', 'supervisor', 'caller', 'supervisor', 'able', 'accomplish', 'system', 'task', 'minute']",1
11,The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.,NF,"['system', 'shall', 'easy', 'learn', 'caller', 'supervisor', 'caller', 'supervisor', 'shall', 'learn', 'use', 'system', 'minute']","['system', 'shall', 'easy', 'learn', 'caller', 'supervisor', 'caller', 'supervisor', 'shall', 'learn', 'use', 'system', 'minute']","['system', 'shall', 'easy', 'learn', 'caller', 'supervisor', 'caller', 'supervisor', 'shall', 'learn', 'use', 'system', 'minute']",1
11, The system shall be responsive. At the DePaul TeleServices Center  when a supervisor uses the system to view a callers schedule  the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.,NF,"['system', 'shall', 'responsive', 'depaul', 'teleservices', 'center', 'supervisor', 'use', 'system', 'view', 'caller', 'schedule', 'system', 'response', 'time', 'second', 'time', 'second', 'rest', 'time']","['system', 'shall', 'responsive', 'depaul', 'teleservices', 'center', 'supervisor', 'use', 'system', 'view', 'caller', 'schedule', 'system', 'response_time', 'second', 'time', 'second', 'rest', 'time']","['system', 'shall', 'responsive', 'depaul', 'teleservices', 'center', 'supervisor', 'use', 'system', 'view', 'caller', 'schedule', 'system', 'response_time', 'second', 'time', 'second', 'rest', 'time']",1
11, On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.,NF,"['connection', 'system', 'response', 'time', 'operation', 'second', 'time']","['connection', 'system', 'response_time', 'operation', 'second', 'time']","['connection', 'system', 'response_time', 'operation', 'second', 'time']",1
11, On a 112k connection or faster  the system response time for all operations must be no more than 3 seconds 90% of the time.,NF,"['connection', 'faster', 'system', 'response', 'time', 'operation', 'second', 'time']","['connection', 'faster', 'system', 'response_time', 'operation', 'second', 'time']","['connection', 'faster', 'system', 'response_time', 'operation', 'second', 'time']",1
11,The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.,NF,"['system', 'shall', 'high', 'availability', 'day', 'year', 'system', 'available', 'use', 'day', 'year']","['system', 'shall', 'high', 'availability', 'day', 'year', 'system', 'available', 'use', 'day', 'year']","['system', 'shall', 'high', 'availability', 'day', 'year', 'system', 'available', 'use', 'day', 'year']",1
11,The system must be available for use between 7:00AM and 11:59PM all days of the year.,NF,"['system', 'available', 'use', 'day', 'year']","['system', 'available', 'use', 'day', 'year']","['system', 'available', 'use', 'day', 'year']",1
11,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,NF,"['product', 'shall', 'internet', 'browser', 'independent', 'product', 'run', 'internet', 'explorer', 'netscape', 'navigator']","['product', 'shall', 'internet', 'browser', 'independent', 'product', 'run', 'internet', 'explorer', 'netscape', 'navigator']","['product', 'shall', 'internet', 'browser', 'independent', 'product', 'run', 'internet', 'explorer', 'netscape', 'navigator']",1
11,The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.,NF,"['product', 'shall', 'ensure', 'supervisor', 'advertise', 'time', 'slot', 'product', 'ensure', 'supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'advertise', 'time', 'slot', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'advertise', 'time', 'slot', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']",1
11,The product shall ensure that only supervisors can enter a caller’s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.,NF,"['product', 'shall', 'ensure', 'supervisor', 'enter', 'caller', 'schedule', 'product', 'ensure', 'supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'enter', 'caller', 'schedule', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'enter', 'caller', 'schedule', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']",1
11,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,NF,"['product', 'shall', 'ensure', 'supervisor', 'view', 'schedule', 'caller', 'product', 'ensure', 'supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'view', 'schedule', 'caller', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']","['product', 'shall', 'ensure_supervisor', 'view', 'schedule', 'caller', 'product', 'ensure_supervisor', 'allow', 'access', 'advertise', 'time', 'slot']",1
11, The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.,NF,"['interface', 'shall', 'simple', 'look', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'adequately', 'simple']","['interface', 'shall', 'simple', 'look', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'adequately', 'simple']","['interface', 'shall', 'simple', 'look', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'adequately', 'simple']",1
11, The interface shall be appealing to callers and supervisors. In the interface and usability survey  80% of beta testers must report that the interface is appealing.,NF,"['interface', 'shall', 'appeal', 'caller', 'supervisor', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'appeal']","['interface', 'shall', 'appeal', 'caller', 'supervisor', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'appeal']","['interface', 'shall', 'appeal', 'caller', 'supervisor', 'interface', 'usability', 'survey', 'beta', 'tester', 'report', 'interface', 'appeal']",1
12,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,NF,"['product', 'shall', 'provide', 'gui', 'base', 'monitoring', 'services', 'system', 'administrators', 'shall', 'monitor', 'message', 'exchange', 'predict', 'determine', 'problem', 'provide', 'internal', 'external', 'support']","['product', 'shall', 'provide', 'gui', 'base', 'monitoring', 'services', 'system', 'administrators', 'shall', 'monitor', 'message', 'exchange', 'predict', 'determine', 'problem', 'provide', 'internal', 'external', 'support']","['product', 'shall', 'provide', 'gui', 'base', 'monitoring', 'services', 'system', 'administrators', 'shall', 'monitor', 'message', 'exchange', 'predict', 'determine', 'problem', 'provide', 'internal', 'external', 'support']",1
12,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,NF,"['product', 'shall', 'comply', 'city', 'chicago', 'application', 'development', 'guide', 'framework', 'application', 'development', 'framework', 'provide', 'structured', 'graphical', 'user', 'interface']","['product', 'shall', 'comply', 'city', 'chicago', 'application', 'development', 'guide', 'framework', 'application', 'development', 'framework', 'provide', 'structured', 'graphical', 'user', 'interface']","['product', 'shall', 'comply', 'city', 'chicago', 'application', 'development', 'guide', 'framework', 'application', 'development', 'framework', 'provide', 'structured', 'graphical', 'user', 'interface']",1
12,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,NF,"['product', 'shall', 'provide', 'monitoring', 'services', 'product', 'shall', 'easy', 'system', 'administrators', 'dbas', 'use', 'week', 'usage']","['product', 'shall', 'provide', 'monitoring', 'services', 'product', 'shall', 'easy', 'system', 'administrators', 'dbas', 'use', 'week', 'usage']","['product', 'shall', 'provide', 'monitoring', 'services', 'product', 'shall', 'easy', 'system', 'administrators', 'dbas', 'use', 'week', 'usage']",1
12,The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.,NF,"['product', 'shall', 'provide', 'error', 'tracking', 'service', 'product', 'shall', 'help', 'system', 'administrators', 'dba', 'resolve', 'transaction', 'error', 'time']","['product', 'shall', 'provide', 'error', 'tracking', 'service', 'product', 'shall', 'help', 'system', 'administrators', 'dba', 'resolve', 'transaction', 'error', 'time']","['product', 'shall', 'provide', 'error', 'tracking', 'service', 'product', 'shall', 'help', 'system', 'administrators', 'dba', 'resolve', 'transaction', 'error', 'time']",1
12,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),NF,"['product', 'shall', 'provide', 'portal', 'product', 'shall', 'help', 'system', 'administrators', 'analyze', 'transaction', 'ad', 'hoc', 'reporting', 'kpis', 'key', 'performance', 'indicator']","['product', 'shall', 'provide', 'portal', 'product', 'shall', 'help', 'system', 'administrators', 'analyze', 'transaction', 'ad', 'hoc', 'reporting', 'kpis', 'key', 'performance', 'indicator']","['product', 'shall', 'provide', 'portal', 'product', 'shall', 'help', 'system', 'administrators', 'analyze', 'transaction', 'ad', 'hoc', 'reporting', 'kpis', 'key', 'performance', 'indicator']",1
12,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,NF,"['product', 'shall', 'provide', 'asynchronous', 'messaging', 'product', 'shall', 'provide', 'asynchronous', 'messaging', 'enable', 'parallel', 'processing', 'reduce', 'overhead', 'communication']","['product', 'shall', 'provide', 'asynchronous', 'messaging', 'product', 'shall', 'provide', 'asynchronous', 'messaging', 'enable', 'parallel', 'processing', 'reduce', 'overhead', 'communication']","['product', 'shall', 'provide', 'asynchronous', 'messaging', 'product', 'shall', 'provide', 'asynchronous', 'messaging', 'enable', 'parallel', 'processing', 'reduce', 'overhead', 'communication']",1
12,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,NF,"['product', 'shall', 'provide', 'multi', 'thread', 'load', 'balance', 'product', 'shall', 'provide', 'multi', 'threading', 'technology', 'load', 'balance', 'overcome', 'datum', 'load', 'spike', 'traffic']","['product', 'shall', 'provide', 'multi', 'thread', 'load', 'balance', 'product', 'shall', 'provide', 'multi', 'threading', 'technology', 'load', 'balance', 'overcome', 'datum', 'load', 'spike', 'traffic']","['product', 'shall', 'provide', 'multi', 'thread', 'load', 'balance', 'product', 'shall', 'provide', 'multi', 'threading', 'technology', 'load', 'balance', 'overcome', 'datum', 'load', 'spike', 'traffic']",1
12,The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds,NF,"['product', 'shall', 'process', 'message', 'second', 'product', 'shall', 'maximum', 'message', 'processing', 'time', 'second']","['product', 'shall', 'process', 'message', 'second', 'product', 'shall', 'maximum', 'message', 'processing', 'time', 'second']","['product', 'shall', 'process', 'message', 'second', 'product', 'shall', 'maximum', 'message', 'processing', 'time', 'second']",1
12,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,NF,"['product', 'shall', 'poll', 'system', 'message', 'second', 'product', 'shall', 'poll', 'system', 'new', 'message', 'maximum', 'second']","['product', 'shall', 'poll', 'system', 'message', 'second', 'product', 'shall', 'poll', 'system', 'new', 'message', 'maximum', 'second']","['product', 'shall', 'poll', 'system', 'message', 'second', 'product', 'shall', 'poll', 'system', 'new', 'message', 'maximum', 'second']",1
12,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,NF,"['product', 'shall', 'provide', 'dynamic', 'change', 'support', 'transparent', 'resource', 'addition', 'product', 'shall', 'support', 'transparent', 'resource', 'addition', 'dynamic', 'change', 'support', 'provide', 'scalability', 'avoid', 'service', 'interruption', 'day']","['product', 'shall', 'provide', 'dynamic', 'change', 'support', 'transparent', 'resource', 'addition', 'product', 'shall', 'support', 'transparent', 'resource', 'addition', 'dynamic', 'change', 'support', 'provide', 'scalability', 'avoid', 'service', 'interruption', 'day']","['product', 'shall', 'provide', 'dynamic', 'change', 'support', 'transparent', 'resource', 'addition', 'product', 'shall', 'support', 'transparent', 'resource', 'addition', 'dynamic', 'change', 'support', 'provide', 'scalability', 'avoid', 'service', 'interruption', 'day']",1
12,The product shall be available 99% of the time. Rationale: To avoid service interruption during busiest customer service response periods. The product shall be available 99.99% of the time for regular business days.,NF,"['product', 'shall', 'available', 'time', 'rationale', 'avoid', 'service', 'interruption', 'busy', 'customer', 'service', 'response', 'period', 'product', 'shall', 'available', 'time', 'regular', 'business', 'day']","['product', 'shall', 'available', 'time', 'rationale', 'avoid', 'service', 'interruption', 'busy', 'customer', 'service', 'response', 'period', 'product', 'shall', 'available', 'time', 'regular', 'business', 'day']","['product', 'shall', 'available', 'time', 'rationale', 'avoid', 'service', 'interruption', 'busy', 'customer', 'service', 'response', 'period', 'product', 'shall', 'available', 'time', 'regular', 'business', 'day']",1
12,The product shall be robust.The product shall have fault avoidance based on standards adoption.,NF,"['product', 'shall', 'robust', 'product', 'shall', 'fault', 'avoidance', 'base', 'standard', 'adoption']","['product', 'shall', 'robust', 'product', 'shall', 'fault', 'avoidance', 'base', 'standard', 'adoption']","['product', 'shall', 'robust', 'product', 'shall', 'fault', 'avoidance', 'base', 'standard', 'adoption']",1
12,The product shall be robust with fault tolerance.The product shall have fault tolerance by using recovery technique compensatory transaction and routing around failures.,NF,"['product', 'shall', 'robust', 'fault', 'tolerance', 'product', 'shall', 'fault', 'tolerance', 'recovery', 'technique', 'compensatory', 'transaction', 'route', 'failure']","['product', 'shall', 'robust', 'fault', 'tolerance', 'product', 'shall', 'fault', 'tolerance', 'recovery', 'technique', 'compensatory', 'transaction', 'route', 'failure']","['product', 'shall', 'robust', 'fault', 'tolerance', 'product', 'shall', 'fault', 'tolerance', 'recovery', 'technique', 'compensatory', 'transaction', 'route', 'failure']",1
12,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,NF,"['product', 'shall', 'able', 'process', 'transaction', 'product', 'shall', 'process', 'minimum', 'million', 'transaction', 'year']","['product', 'shall', 'able', 'process', 'transaction', 'product', 'shall', 'process', 'minimum', 'million', 'transaction', 'year']","['product', 'shall', 'able', 'process', 'transaction', 'product', 'shall', 'process', 'minimum', 'million', 'transaction', 'year']",1
12,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,NF,"['product', 'shall', 'platform', 'independent', 'product', 'shall', 'enable', 'access', 'type', 'development', 'environment', 'platform']","['product', 'shall', 'platform', 'independent', 'product', 'shall', 'enable', 'access', 'type', 'development', 'environment', 'platform']","['product', 'shall', 'platform', 'independent', 'product', 'shall', 'enable', 'access', 'type', 'development', 'environment', 'platform']",1
12,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,NF,"['product', 'shall', 'interface', 'csr', 'datastream', 'product', 'shall', 'exchange', 'message', 'csr', 'eam', 'real', 'time', 'basis', 'direct', 'interface', 'system']","['product', 'shall', 'interface', 'csr', 'datastream', 'product', 'shall', 'exchange', 'message', 'csr', 'eam', 'real', 'time', 'basis', 'direct', 'interface', 'system']","['product', 'shall', 'interface', 'csr', 'datastream', 'product', 'shall', 'exchange', 'message', 'csr', 'eam', 'real', 'time', 'basis', 'direct', 'interface', 'system']",1
12, : The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,NF,"['product', 'shall', 'continue', 'operate', 'upgrade', 'change', 'new', 'resource', 'addition', 'product', 'shall', 'able', 'continue', 'operate', 'interruption', 'service', 'new', 'resource', 'addition']","['product', 'shall', 'continue', 'operate', 'upgrade', 'change', 'new', 'resource', 'addition', 'product', 'shall', 'able', 'continue', 'operate', 'interruption', 'service', 'new', 'resource', 'addition']","['product', 'shall', 'continue', 'operate', 'upgrade', 'change', 'new', 'resource', 'addition', 'product', 'shall', 'able', 'continue', 'operate', 'interruption', 'service', 'new', 'resource', 'addition']",1
12,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,NF,"['product', 'shall', 'update', 'regular', 'basis', 'product', 'new', 'major', 'feature', 'introduce', 'month', 'quarterly', 'maintenance', 'release', 'month']","['product', 'shall', 'update', 'regular', 'basis', 'product', 'new', 'major', 'feature', 'introduce', 'month', 'quarterly', 'maintenance', 'release', 'month']","['product', 'shall', 'update', 'regular', 'basis', 'product', 'new', 'major', 'feature', 'introduce', 'month', 'quarterly', 'maintenance', 'release', 'month']",1
12,The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,NF,"['product', 'shall', 'operate', 'platform', 'product', 'shall', 'accommodate', 'new', 'technology', 'change', 'architecture']","['product', 'shall', 'operate', 'platform', 'product', 'shall', 'accommodate', 'new', 'technology', 'change', 'architecture']","['product', 'shall', 'operate', 'platform', 'product', 'shall', 'accommodate', 'new', 'technology', 'change', 'architecture']",1
12, The product shall have security.The product shall provide authentication  and authorization.,NF,"['product', 'shall', 'security', 'product', 'shall', 'provide', 'authentication', 'authorization']","['product', 'shall', 'security', 'product', 'shall', 'provide', 'authentication', 'authorization']","['product', 'shall', 'security', 'product', 'shall', 'provide', 'authentication', 'authorization']",1
12,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,NF,"['product', 'shall', 'information', 'security', 'product', 'shall', 'enable', 'privacy', 'encryption', 'ws', 'security', 'integrity', 'checking']","['product', 'shall', 'information', 'security', 'product', 'shall', 'enable', 'privacy', 'encryption', 'ws', 'security', 'integrity', 'checking']","['product', 'shall', 'information', 'security', 'product', 'shall', 'enable', 'privacy', 'encryption', 'ws', 'security', 'integrity', 'checking']",1
12,The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.,NF,"['product', 'shall', 'audit', 'capability', 'product', 'shall', 'store', 'message', 'minimum', 'year', 'audit', 'transaction', 'tracking', 'purpose']","['product', 'shall', 'audit', 'capability', 'product', 'shall', 'store', 'message', 'minimum', 'year', 'audit', 'transaction', 'tracking', 'purpose']","['product', 'shall', 'audit', 'capability', 'product', 'shall', 'store', 'message', 'minimum', 'year', 'audit', 'transaction', 'tracking', 'purpose']",1
